titulo,poster,sinopse
X: A Marca da Morte,https://image.tmdb.org/t/p/w500/4BarWJRYFB5fN7LsJI9U2ul79hB.jpg,"Em 1979, um grupo de jovens cineastas se propôs a fazer um filme adulto na zona rural do Texas, mas quando seus solitários e idosos anfitriões os pegam em flagrante, o elenco se vê lutando por suas vidas."
Um Lugar Silencioso - Parte II,https://image.tmdb.org/t/p/w500/bqWvndlCAcBteUaHOL5HHEN5uHn.jpg,"Logo após os acontecimentos mortais, até mesmo dentro de casa, a família Abbott precisa agora encarar o terror mundo afora, continuando a lutar para sobreviver em silêncio. Obrigados a se aventurar pelo desconhecido, eles rapidamente percebem que as criaturas que caçam pelo som não são as únicas ameaças que os observam pelo caminho de areia."
A Morte do Demônio: A Ascensão,https://image.tmdb.org/t/p/w500/pYHypEGMKtFTSQqfWC6IJFeaz1J.jpg,"Duas irmãs distantes cujo reencontro é interrompido por demônios devoradores de carne que aparecem de repente, levando-as a uma batalha primal pela sobrevivência, enfrentando a versão mais assustadora que se possa imaginar de uma família."
A Caçada,https://image.tmdb.org/t/p/w500/mDt3GkephI5yrRsEgLfdo3MYxyj.jpg,"Doze estranhos acordam em uma clareira. Eles não sabem onde estão ou como chegaram lá. Eles não sabem que foram escolhidos para um propósito muito específico, A Caçada."
Terror em Silent Hill,https://image.tmdb.org/t/p/w500/7CLiGJbAlJNlbMbgeVbLhaEx8XD.jpg,"Rose, uma mãe desesperada leva sua filha adotiva, Sharon, para a cidade de Silent Hill na tentativa de curá-la de seu sofrimento. Após um violento acidente de carro, Sharon desaparece e Rose começa sua busca desesperada para recuperá-la. Ela entra em uma neblina de cinzas e vai de encontro ao terrível segredo da cidade. Perseguida por grotescas criaturas deformadas e outras pessoas da cidade presas em um permanente purgatório, Rose começa a desvendar a verdade por trás do apocalíptico desastre que queimou a cidade há 30 anos."
Longlegs - Vínculo Mortal,https://image.tmdb.org/t/p/w500/uURBOrqLFyU8iKODcI3t2Xkbhqs.jpg,"A agente do FBI Lee Harker é designada para o caso de um serial killer que toma rumos inesperados, revelando indícios de ocultismo. Harker descobre uma conexão pessoal com o assassino e precisa detê-lo antes que ele mate novamente."
O Macaco,https://image.tmdb.org/t/p/w500/2jME1L29XGE3T4f0zUHgpiKsPrV.jpg,"Dois irmãos gêmeos encontram um macaco de brinquedo que pertenceu ao seu pai. Quando percebem coisas sinistras acontecendo à sua volta, os dois se desfazem do boneco e seguem com suas vidas. Após anos afastados, eventos terríveis começam a se desdobrar e os irmãos precisam se reunir para destruir o brinquedo antes que todos que amam morram."
Pânico na Floresta,https://image.tmdb.org/t/p/w500/mQVIIUXHo3Qpd6nu0api7UyMpas.jpg,"Cinco amigos percorrem uma trilha na floresta, em pleno estado da Virginia. Após pegarem o caminho errado, eles se deparam com uma família de canibais, que possui o rosto desfigurado devido a diversas gerações cosanguíneas terem nascido. Desesperados após serem capturados, os amigos agora querem apenas fugir do local o mais rápido possível."
Juntos,https://image.tmdb.org/t/p/w500/m9jfOWLuyYejyJX17wRFUQGtUji.jpg,"O que poderia ser uma oportunidade para recomeçar logo se transforma em um verdadeiro pesadelo, quando uma força sobrenatural começa a corromper sua relação, suas mentes e seus corpos. À medida que se afastam de tudo o que conheciam, o casal descobre que, para permanecerem juntos, terão que enfrentar um horror muito maior do que o que os separava."
Sobrenatural,https://image.tmdb.org/t/p/w500/4ObTwWSADRETMEqrlpXiubZrOc1.jpg,"Josh e Renai se mudam com a família para uma casa maior. Lá, o filho Dalton sofre um estranho acidente e entra em coma. Enquanto eles tentam salvar o menino, entidades malignas atormentam a família."
Gremlins,https://image.tmdb.org/t/p/w500/qVpNFHNjRkzfZj7bzOK803A0ctO.jpg,"Depois de receber um pequeno animal exótico como presente de Natal, um jovem erroneamente quebra três regras importantes sobre seu novo animal de estimação, o que libera uma horda de criaturas malévolas e travessas em uma pequena cidade."
O Lamento,https://image.tmdb.org/t/p/w500/mL4vGghS5XtgeNIPjhoTg8Tv5cJ.jpg,"A chegada de um misterioso estranho em uma aldeia tranquila coincide com uma onda de assassinatos cruéis, causando pânico e desconfiança entre os moradores. Quando a filha do oficial de investigação Jong-Goo cai sob a mesma magia selvagem, ele chama um xamã para ajudar a encontrar o culpado."
A Experiência,https://image.tmdb.org/t/p/w500/uRssQeAvrXVYoCkgfQounfUQ1y1.jpg,"Cientistas usam um código genético alienígena para criar uma menina que parece comum. Eles têm ordens para matar a criança --uma mistura de humano e alien-- após o nascimento, mas ela cresce depressa, consegue escapar e agora quer se reproduzir."
Poltergeist: O Fenômeno,https://image.tmdb.org/t/p/w500/dVYBZo9sqHrLcM3F32urM5ru0k1.jpg,"""Eles estão aqui"". E parecem amistosos no começo, tentando equilibrar cadeiras na cozinha da casa da família Freenlings, num subúrbio americano. Então, as coisas tornam-se tenebrosas. Uma tempestade rompe, o ataque de uma árvore, a pequena Carol Anne Freeling desaparece num espectro sinistro. E assim que sua família confronta uma reação em cadeia de horror e luta para trazer sua caçula de volta, alguma outra coisa está aqui também: um novo marco nas histórias de fantasmas em Hollywood."
Shin Gojira,https://image.tmdb.org/t/p/w500/aJnVDeqGvMc2mbwH8DJds652eEo.jpg,Um monstro gigante e radioativo apareece na baía de Tóquio e provoca o caos na cidade. Enquanto a criatura evolui as autoridades debatem como enfrentá-lo.
Invocação do Mal 3: A Ordem do Demônio,https://image.tmdb.org/t/p/w500/fNu88PdpStJGe09AUYmqTn6NEXB.jpg,Um dos casos mais sensacionais de seus arquivos começa com a luta pela alma de um garoto e depois os leva para além de qualquer coisa que já tenham visto. Esse caso marcou a primeira vez na história dos Estados Unidos em que um suspeito de assassinato alegou possessão demoníaca como defesa.
Não! Não Olhe!,https://image.tmdb.org/t/p/w500/eyOw2kAOad2MNVsjMFmfzavB51h.jpg,"Depois da trágica morte de seu pai, o treinador de animais para produções de Hollywood, OJ, e sua irmã, Emerald, começam a ver fenômenos inexplicáveis em seu vasto rancho no sul da Califórnia, que leva eles por um caminho obsessivo enquanto tentam captar o mistério em filme."
A Bruxa,https://image.tmdb.org/t/p/w500/qqOtwhj8DxOBIwI0u6ThooXEIBR.jpg,"O casal William e Katherine leva uma vida cristã com suas cinco crianças em uma comunidade extremamente religiosa, até serem expulsos do local por sua fé diferente daquela permitida pelas autoridades. A família passa a morar num local isolado, à beira do bosque, sofrendo com a escassez de comida. Um dia, o bebê recém-nascido desaparece. Enquanto buscam respostas, cada membro da família descobre seus piores medos."
M3GAN,https://image.tmdb.org/t/p/w500/d9nBoowhjiiYc4FBNtQkPY7c11H.jpg,"Uma brilhante roboticista de uma empresa de brinquedos usa inteligência artificial para desenvolver M3GAN, uma boneca realista programada para se relacionar emocionalmente com sua sobrinha recém-órfã. Mas quando a programação da boneca funciona muito bem, ela se torna superprotetora de sua nova amiga... com resultados aterrorizantes."
Não Fale o Mal,https://image.tmdb.org/t/p/w500/tjj473rnrNzPwWgLFNF0gsPXmU.jpg,"Quando uma família americana é convidada a passar o fim de semana na idílica casa de campo de uma charmosa família britânica, com quem fizeram amizade nas férias, o que começa como um feriado dos sonhos logo se transforma em um assustador e paralisante pesadelo psicológico."
Aniquilação,https://image.tmdb.org/t/p/w500/nuRDoKqbly63XbNQNbsCo2JWvlM.jpg,"Depois que seu marido desaparece em uma missão secreta, a bióloga Lena embarca numa expedição à uma misteriosa região interditada pelo governo dos EUA."
Os Estranhos: Capítulo 2,https://image.tmdb.org/t/p/w500/bMrUruq2lT3b7xwC5y3vEidGYfZ.jpg,"Após sobreviver ao ataque dos mascarados, Maya vê-se em um pesadelo ainda maior. Agora, ela será novamente caçada em uma luta brutal pela sobrevivência. A ameaça se intensifica e, a cada passo, a morte se aproxima."
Apocalipse Z: O Princípio do Fim,https://image.tmdb.org/t/p/w500/tsFAhay6bcjkawEVoOiu66GRkLT.jpg,"Quando um tipo de raiva que transforma as pessoas em criaturas agressivas se espalha pelo planeta, Manel se isola em casa com seu gato, confiando em sua inteligência para sobreviver; mas logo eles precisam sair em busca de comida, por terra e por mar, esquivando-se de muitos perigos."
O Telefone Preto,https://image.tmdb.org/t/p/w500/aAdnNifQo2qxDYnuDD3blsxinH1.jpg,"Após ser raptado por um assassino de crianças, Finney Shaw começa a receber chamadas de vítimas anteriores do assassino. Elas estão determinadas a garantir que o que lhes aconteceu não aconteça com Finney."
Zumbilândia,https://image.tmdb.org/t/p/w500/mXuFhb5U2FgVq8uu4k3luQVRwLK.jpg,"Um estudante tímido tentando chegar até sua família em Ohio, um cara durão armado tentando encontrar o último Twinkie e duas irmãs tentando encontrar um parque de diversões se unem para viajar através de uma América cheia de zumbis."
A Freira,https://image.tmdb.org/t/p/w500/8RkHWJFDuzm0mrsJUxTbPTnsPe7.jpg,"Presa em um convento na Romênia, uma freira comete suicídio. Para investigar o caso, o Vaticano envia um padre assombrado e uma noviça prestes a se tornar freira. Arriscando suas vidas, a fé e até suas almas, os dois descobrem um segredo profano e se confrontam com uma força do mal que toma a forma de uma freira demoníaca e transforma o convento em um campo de batalha."
Abigail,https://image.tmdb.org/t/p/w500/5gKKSoD3iezjoL7YqZONjmyAiRA.jpg,"Um grupo de criminosos sequestra a filha de 12 anos de uma figura poderosa. Mantendo-a em uma mansão isolada, o plano deles começa a desmoronar quando descobrem que a jovem prisioneira é na verdade uma menina nada normal."
Vincent Tem de Morrer,https://image.tmdb.org/t/p/w500/dJYF9WD2lKWSQG4E4LMnBaZfM1C.jpg,Estranhos começam a atacar Vincent sem motivo aparente. Sua rotina se desmorona forçando-o a fugir e reinventar sua vida neste thriller psicológico com doses de humor ácido.
Nós,https://image.tmdb.org/t/p/w500/5ncjQfUDr0oRKnfpdAXobJFbnao.jpg,"Adelaide e Gabe levam a família para passar um fim de semana na praia e descansar. Eles começam a aproveitar o ensolarado local, mas a chegada de um grupo misterioso muda tudo e a família se torna refém de seres com aparências iguais às suas."
Um Lugar Silencioso: Dia Um,https://image.tmdb.org/t/p/w500/pN9BtzUeqPIKybAu9baihz6YzyO.jpg,"Quando Samira retorna para Nova York, sua viagem se transforma em um pesadelo angustiante quando as misteriosas criaturas que caçam pelo som atacam. Acompanhada de seu gato Frodo e de um aliado inesperado, Samira deve embarcar em uma perigosa jornada pela cidade que de repente ficou silenciosa, na qual a única regra é permanecer quieta para continuar  viva."
"Carrie, A Estranha",https://image.tmdb.org/t/p/w500/bDgI10ARAA8xgeIOtEnQpYeYymA.jpg,"A quieta e sensível adolescente Carrie White enfrenta insultos dos colegas na escola e abuso em casa de sua mãe, uma fanática religiosa. Quando estranhos acontecimentos começam a acontecer em torno de Carrie, ela começa a suspeitar que tem poderes sobrenaturais."
Todo Mundo Quase Morto,https://image.tmdb.org/t/p/w500/cu9CgaxcJ3UG1Up3l5bsG2wNtfY.jpg,"Shaun trabalha como vendedor e divide uma casa com Ed, seu melhor amigo, e Pete. Ele costuma ir sempre ao pub local, mas Liz, sua namorada, está cansada de lá. Além disto ela sempre reclama que ele não se separa de Ed, apesar de suas piadas bobas e seu desinteresse em fazer algo útil. Para resolver a questão Shaun aceita marcar um encontro com Liz em outro restaurante, mas se esquece de fazer a reserva. Irritada, ela decide terminar com ele. Shaun, arrasado, se embebeda no seu pub predileto ao lado de Ed, sem notar que as pessoas à sua volta estão se tornando zumbis, devido a um estranho fenômeno."
O Nevoeiro,https://image.tmdb.org/t/p/w500/nhK5Np3A9wBXAYzropa298TylCa.jpg,"Após uma violenta tempestade devastar a cidade de Maine, David Drayton e Billy, seu filho de 8 anos, correm rumo ao supermercado, temendo que os suprimentos se esgotem. Porém um estranho nevoeiro toma conta da cidade, o que faz com que David, Billy e outras pessoas fiquem presas no supermercado. Logo David descobre que há algo de sobrenatural envolvido e que, caso deixem o local, isto pode ser fatal."
Os Outros,https://image.tmdb.org/t/p/w500/50cwEV5MvT1Kr8OxcmBjbhLOFsk.jpg,"Grace Stewart vive em uma casa velha com seus dois filhos e os criados. Uma condição rara das crianças, que são fotossensíveis, faz com que eles vivam na escuridão, algo que complica a rotina diária de todos. Acontece que coisas esquisitas têm acontecido na casa e Grace começa a suspeitar que sua casa é assombrada."
Bird Box,https://image.tmdb.org/t/p/w500/fiqsYTrNpo9MNuWHu7Bb9Tjrv2V.jpg,"Uma misteriosa presença dizima grande parte da sociedade. Cinco anos depois, uma sobrevivente e seus dois filhos saem em busca de um abrigo seguro."
Garota Infernal,https://image.tmdb.org/t/p/w500/lIHXfHgVPDP0r5tKuysqpNkQQmV.jpg,"Ao ser possuída por um demônio, a estudante Jennifer se torna muito brava com os rapazes que nunca a deram uma chance. Enquanto a maldosa Jennifer satisfaz seu apetite com carne humana de meninos da escola, sua amiga nerd Needy descobre o que está acontecendo e promete colocar um fim na carnificina."
Anaconda,https://image.tmdb.org/t/p/w500/cdZInQF7FNhiA622Ut9PcOXMDiM.jpg,"Uma equipe de filmagem chega à Amazônia para fazer um documentário sobre a tribo shirishama. Guiados pelo misterioso Paul Sarone, o grupo descobre que está envolvido em uma perigosa caçada à serpente rara e gigantesca conhecida como Anaconda. O jogo vira quando o grupo percebe que o animal é inteligente e tem um plano bem elaborado para devorar um a um."
Premonição,https://image.tmdb.org/t/p/w500/yFJVHW2Q7ofpS0IJFPKBoonAbMe.jpg,"Pouco antes de decolar no vôo 180 para Paris, Alex experimenta a angustiante visão do avião transformando-se numa bola de fogo gigante em pleno vôo. Em pânico, o estudante é retirado da aeronave com uma professora e alguns colegas de classe. Irritado e decepcionado, o grupo assiste seu vôo partir. É quando o inimaginável acontece, o avião explode matando todo mundo a bordo! Confuso entre a idéia de Alex ter salvo a todos e a possibilidade de ele ter provocado o acidente, o grupo não sabe como reagir. Para Alex, porém, o fato de ter escapado da tragédia não traz alívio, pois presságios terríveis continuam a perturbá-lo. Neles Alex vê, um a um, seus amigos morrerem. Então percebe que, ao saírem do avião, eles desafiaram a ordem natural das coisas e agora terão de acertar suas contas com a própria Morte."
Alien³,https://image.tmdb.org/t/p/w500/9TM6DMFUJju7GgvxAufZlNLDlki.jpg,"A tenente Ripley é encarregada de ir a um planeta que é usado como colônia penal de segurança máxima. Este é o novo palco de assassinatos do Alien, que está matando tudo o que se move, menos a própria tenente Ripley, que aparentemente não é atacada pelo monstro."
O Chamado,https://image.tmdb.org/t/p/w500/4skN151KEKtJQSLJ7zkWSDGE0DJ.jpg,"Rachel Keller é uma jornalista que decide investigar a misteriosa morte de sua sobrinha. Ela percebe a relação da morte dela e de várias outras mortes com um estranho vídeo, que faz com que todas as pessoas que o assistam morram exatamente sete dias depois. Intrigada com a história, ela agora precisa descobrir um meio que impeça que a profecia se realize, já que ela e seu filho assistiram ao vídeo."
Eu Vi o Diabo,https://image.tmdb.org/t/p/w500/dMPwI1RnKsngDppHHJfymmzJvfl.jpg,"A noiva de um agente secreto é morta por um serial killer. Cego pela fúria, ele começa a investigar os possíveis suspeitos do crime, até finalmente identificar o culpado. Mas, ao invés de matá-lo, resolve pôr em prática uma terrível e lenta vingança."
A Astronauta,https://image.tmdb.org/t/p/w500/wrfj52LgmanNAunu203UXxTLwD7.jpg,"Quando uma astronauta cai de volta à Terra após um acidente, um General a coloca em quarentena para reabilitação e testes. À medida que eventos perturbadores começam a acontecer, ela teme que algo extraterrestre tenha a seguido até em casa."
Vida,https://image.tmdb.org/t/p/w500/bKacW7BlSPHYvklyhSHvJrNl1CO.jpg,Um time de cientistas a bordo da Estação Espacial Internacional cuja missão de descoberta se transforma em medo puro quando eles encontram uma forma de vida em desenvolvimento que causou a extinção da vida em Marte e agora ameaça a tripulação e a vida na Terra.
Viagem Maldita,https://image.tmdb.org/t/p/w500/m7rGCY9MafDX3N3Z9jSzHSWGqtg.jpg,"Viagem Maldita é a história de uma família em férias com direção à Califórnia, que no entanto é desviada com muito pavor a um trecho desolado do deserto, levando seus viajantes a ficarem presos em um zona atômica do governo. Longe de tudo, a família Carter logo percebe que esta aparente desabitada terra devastada, é na verdade local de procriação de uma cruel e sanguinária, família de mutantes...que fará deles suas presas, enfrentando assim uma batalha desesperada pela sobrevivência."
Fale Comigo,https://image.tmdb.org/t/p/w500/tqLkt6vDcIKyMi8asbSxlnEwYiT.jpg,"Quando um grupo de amigos descobre como conjurar espíritos usando uma antiga mão embalsamada, eles ficam viciados na nova emoção. Até que um deles vai longe demais e abre a porta para o mundo espiritual."
Alien: A Ressurreição,https://image.tmdb.org/t/p/w500/lBQihuqaiRFZEzQh3M5uKXfmW15.jpg,"Duzentos anos se passaram desde que Ripley sacrificou sua vida em Fiorina 161. Agora, depois de tanto tempo, e após sete pavorosos fracassos, os cientistas finalmente conseguiram clonar uma réplica perfeita de Ripley, o que inclui DNA da Rainha alienígena que se desenvolvia dentro dela quando Ripley morreu. Mas essa nova geração de aliens é muito mais inteligente do que foram seus antecessores - um fato que os cientistas só percebem após a nave The Betty ter chegado com mais hospedeiros humanos."
Until Dawn: Noite de Terror,https://image.tmdb.org/t/p/w500/mUSwXnXI2uZbE7ymwTK28S6QzD1.jpg,"Explorando um centro de visitantes abandonado, Clover e seus amigos encontram um assassino mascarado que os mata um por um. No entanto, quando eles misteriosamente acordam no início da mesma noite, são forçados a reviver o terror repetidamente."
A Cura,https://image.tmdb.org/t/p/w500/g2x1gF89LFej8gOTeeLVefDP5Je.jpg,"Pessoas são encontradas mortas com um bizarro ""x"" cravado em seus corpos. Desesperado, um detetive chamado Takabe decide iniciar uma investigação à base de longos e intermináveis sessões de interrogatórios. Porém, sua investigação não resulta em nada. Até que um determinado dia um rapaz é preso por estar perto de mais uma pessoa assassinada. Tímido e de trejeitos estranhos, resta saber qual a ligação entre ele o os crimes (e quem sabe, com o assassino)"
O Homem Sem Sombra 2,https://image.tmdb.org/t/p/w500/r8kFpd03LLpK5pG6cCSQdQKhSme.jpg,"Christian Slater é Michael Griffin, um homem que se torna um assassino invisível que vai enlouquecendo ao mesmo tempo em que morre lentamente, tudo resultado do fato de ter tomado um soro experimental da invisibilidade. Ele está espalhando o terror, o que leva o governo a usar uma cientista, a única capaz de mantê-lo vivo, como isca para poder pegá-lo. Nesse perigoso plano, ela conta com a ajuda de um detetive, que chega a um ponto crucial quando descobre que para manter sua protegida viva, será preciso tomar o tal soro, o que o transformará também em um homem sem sombra. Agora, dois homens invisíveis estão cara a cara e se enfrentam em uma batalha onde apenas um deles saíra com vida nessa produção de ação que prega boas surpresas nas horas certas."
Pânico na Floresta 2,https://image.tmdb.org/t/p/w500/4Ra0ejDcncJTZJfHOVRV2bm4DMd.jpg,"De olho em prêmio, grupo de desconhecidos participa de reality show em uma floresta nos EUA e realmente tem de lutar pela sobrevivência quando é aterrorizado por bando de canibais que planeja matar a todos e comê-los depois."
Exorcismo Sagrado,https://image.tmdb.org/t/p/w500/7y181pPW5P6xhcEbAVTv01bVJov.jpg,"Ao ser possuído durante um ritual de exorcismo, o padre Peter Williams acabou cometendo um terrível sacrilégio. Dezoito anos depois, as consequências de seu pecado voltam para assombrá-lo e acabam desencadeando uma batalha ainda maior entre o bem e o mal."
O Jogo da Tentação,https://image.tmdb.org/t/p/w500/dtdZRfoNRNcH92wnRmIUqU2VVrW.jpg,"Um rapaz, que acabou de se tornar pai e luta contra a fadiga, inseguranças emocionais e um casamento fracassado, se inscreve em um aplicativo de namoro e encontra uma jovem atraente, que parece ter poderes inumanos."
Extermínio 2,https://image.tmdb.org/t/p/w500/mZVFtNKPv3aiESKKeUDV61DaQ90.jpg,"Seis meses depois de um vírus ter destruído um grande número de pessoas na Grã-Betanha, o exército americano declara que o perigo já passou e começa a reconstrução da cidade. Os refugiados retornam, mas um deles carrega um segredo mortal. O vírus não está morto e agora está mais perigoso."
GOAT,https://image.tmdb.org/t/p/w500/d40M65yUQ0a92vynDJDeXpek7io.jpg,"O promissor quarterback Cameron Cade tem sua carreira em risco. Às vésperas de um importante evento de seleção de atletas, ele sofre um grave trauma cerebral após ser atacado por um fã. Quando tudo parece perdido, seu ídolo de infância, Isaiah White, oferece-se para treiná-lo em seu ginásio isolado, dando a Cam uma nova chance. Contudo, o processo de reabilitação e o tempo que passam juntos revelam-se muito mais complexos e inesperados do que o jovem atleta poderia ter previsto."
Pearl: Uma História de Origem 'X',https://image.tmdb.org/t/p/w500/cTgLkhIMmzwH1NAaq7NDbFN20zi.jpg,"Presa na fazenda isolada de sua família, Pearl deve cuidar de seu pai doente sob o olhar amargo e autoritário de sua mãe devota. Desejando uma vida glamourosa como ela viu nos filmes, as ambições, tentações e repressões de Pearl colidem, na impressionante história de origem inspirada em technicolor da icônica vilã de X."
Drácula de Bram Stoker,https://image.tmdb.org/t/p/w500/ecuP4ZaIHawKmmIaXD5mS55UlhL.jpg,"O vampiro Conde Drácula vem à Inglaterra atrás de quem ele acredita ser sua antiga paixão, de quando ainda era um mortal."
O Segredo da Cabana,https://image.tmdb.org/t/p/w500/raOYAZFVpWyL9teEzLDEwtP8lm9.jpg,"Cinco amigos fazem uma pausa em uma cabana remota, onde conseguem mais do que esperavam, descobrindo a verdade atrás da cabana na floresta."
Uma Noite de Crime,https://image.tmdb.org/t/p/w500/s2S7u7tSyqavp1d81dZkzIEjIwD.jpg,"Na América, em um futuro próximo, o governo sancionou um período anual de 12 horas, permitindo qualquer atividade criminal, incluindo assassinato. Nessa noite dominada pela violência e por uma epidemia de crime, uma família é testada para ver até aonde irá para se proteger, quando o cruel mundo exterior entrar em sua casa."
Brinquedo Assassino,https://image.tmdb.org/t/p/w500/pdnXDnuAWIc9pwobTQ5XknlcbbS.jpg,"Após a babá do garotinho de seis anos, Andy Barclay, ser violentamente arremessada pela janela, ninguém acredita nele quando diz que ""Chucky"", o boneco que ganhou de aniversário, foi o culpado! Até que as coisas começam a dar errado... mortalmente errado. E quando uma série de terríveis assassinatos leva um detetive de volta ao mesmo brinquedo, ele descobre que o verdadeiro terror tinha apenas começado – o boneco perturbado planeja transferir seu espírito mau para um ser vivo – o pequeno Andy."
Além da Vida,https://image.tmdb.org/t/p/w500/miEZN9iocT8K7baPg8DR2492rm3.jpg,"Após sofrer um terrível acidente de trânsito, Anna desperta em uma funerária. Eliot Deacon diretor do local, afirma que ela se encontra na transição entre a vida e a morte e que somente ele pode falar com ela, pois tem a capacidade de se comunicar com os mortos. Anna desconfia da situação, mas encontra-se presa. A única esperança é seu noivo Paul, que não aceita sua morte."
A Tristeza,https://image.tmdb.org/t/p/w500/qu7leaIvLWzwoHUEFHZj4vfut7N.jpg,Um jovem casal tenta se reencontrar no meio de uma cidade devastada por uma praga que transforma suas vítimas em sádicos insanos e sanguinários.
A Mosca,https://image.tmdb.org/t/p/w500/dQWmNTzZBRuxDGiLsuKuPXJQES1.jpg,"Seth Brundie é um cientista excêntrico que trabalha numa nova invenção, uma máquina de teletransporte - a TelePod. Ao seu lado, tem Veronica, uma jornalista que acompanha seus projetos acreditando ser essa a história do ano. Ao experimentar seu novo invento, Seth não percebe que uma mosca entrou na cabine do teletransporte. O imprevisto faz com que os padrões moleculares do homem e do inseto se misturem e, pouco a pouco, o cientista vai sofrendo terríveis transformações."
Blade II: O Caçador de Vampiros,https://image.tmdb.org/t/p/w500/oWOLfBmVUcQ2hBzkraRDlfJUJZp.jpg,"Blade é um ser meio homem, meio vampiro que é consumido pelo desejo de vingança contra os seres que atacaram sua mãe antes mesmo dele nascer e fizeram com que ele se tornasse o que é atualmente. Com isso, ao crescer Blade iniciou uma verdadeira cruzada pessoal para combater e eliminar os vampiros, mas agora uma nova raça mais poderosa chamada reapers, criada a partir de cruzamentos genéticos entre humanos e vampiros, ameaça eliminar ambas as raças. Visto isso, Blade se alia aos seus maiores inimigos para que, juntos, possam combater esta nova raça de seres."
O Homem Invisível,https://image.tmdb.org/t/p/w500/aQhkamz4n7UHlDOJJ8paDijEf4E.jpg,"Quando o ex abusivo de Cecilia tira a própria vida e deixa sua fortuna, ela suspeita que a morte dele tenha sido uma farsa. Como uma série de coincidências se torna letal, Cecilia trabalha para provar que está sendo caçada por alguém que ninguém pode ver."
Premonição 2,https://image.tmdb.org/t/p/w500/v1HSfT3BjDRGfHji30VvHeCBJHu.jpg,"Kimberly está na estrada com amigos quando tem a visão de um acidente com inúmeros carros e mortes, inclusive a sua. Apavorada, ela para na tentativa de evitar a ocorrência. Mas, infelizmente, o acidente acontece. Contudo, algumas das pessoas que deveriam ter morrido acabam se salvando. E é aí que o pesadelo começa. Agora, a Morte voltará para levar, um a um, todos aqueles que tiveram o traçado de seu destino alterado pela premonição da garota."
Madrugada dos Mortos,https://image.tmdb.org/t/p/w500/1ZwFI4EA9xGo3aJV9Ulqx7Y37Rz.jpg,"Após mais um dia de trabalho, tudo que Ana quer é tomar um banho ao lado do marido e dormir. Mas nas primeiras horas da manhã, ela é violentamente atacada por uma legião de mortos-vivos, e se descobre um pesadelo real: o mundo inteiro está tomado por zumbis. Em fuga desesperada, Ana se une a um pequeno grupo de sobreviventes, que se refugiam num shopping center enquanto o mundo lá fora se transforma literalmente no inferno."
Abismo do Medo,https://image.tmdb.org/t/p/w500/dSi7PfC9MiKZwntUZBArUpwbXZa.jpg,"Um ano após um grave trauma emocional, Sarah passa o tempo explorando cavernas com suas amigas. Depois de descerem ao subsolo, as mulheres encontram provas de uma expedição anterior e descobrem que não estão sozinhas. Predadores subterrâneos habitam as fendas e gostam de carne humana."
Resident Evil: Ilha da Morte,https://image.tmdb.org/t/p/w500/bDqY2AYYdZQykEhmDr87i8RKKTT.jpg,"Em São Francisco, Jill Valentine está lidando com um surto de zumbis e um novo T-Virus, Leon Kennedy está no encalço de um cientista DARPA sequestrado e Claire Redfield está investigando um peixe monstruoso que está matando baleias na baía. Acompanhados por Chris Redfield e Rebecca Chambers, eles descobrem que as pistas de seus casos separados convergem para o mesmo local, a Ilha de Alcatraz, onde um novo mal se estabeleceu e aguarda sua chegada."
Holocausto Canibal,https://image.tmdb.org/t/p/w500/9W5sAaT7nXQx4Sr5aBBfINEWvKS.jpg,"O filme conta a história de quatro documentaristas de tribos que embrenham-se na selva para filmar indígenas. Dois meses mais tarde, depois que o grupo não retorna, o famoso antropólogo Harold Monroe (Robert Kerman) viaja em uma missão de resgate para encontrá-los. Ele consegue recuperar as latas de filme perdidas, que revelam o destino dos cineastas desaparecidos."
Um Drink no Inferno,https://image.tmdb.org/t/p/w500/e94hzzORbyNlCObOR6nd8XneAuf.jpg,"Dois irmãos procurados pela polícia por 16 mortes sequestram um ex-pastor e seu casal de filhos, para poderem atravessar a fronteira com o México, e lá se dirigem à uma casa noturna frequentada por caminhoneiros e motoqueiros, que é uma mistura de cabaré e prostíbulo. Porém, ao chegarem lá eles se deparam com algo totalmente inacreditável."
O Último Portal,https://image.tmdb.org/t/p/w500/6E4XFUZGQnhqjnQhcAb0ZiA89lo.jpg,"Johnny Depp está no papel de Dean Corso, um especialista em livros raros. Ele é contratado por Boris Balkan, um estudioso sobre demônios que acabou de conseguir uma raro livro do século 17 que, segundo a lenda, foi escrito pelo Diabo e traz uma poderosa invocação satânica. O novo cliente quer que Corso viaje à Europa e encontre os dois outros únicos exemplares do mesmo livro para verificar sua autenticiadade. De Nova York a Toledo, de Portugal à Paris, Corso submerge-se num labirinto cheio de armadilhas e tentações, lidando com violência e mortes misteriosas"
Imaculada,https://image.tmdb.org/t/p/w500/6EYfWxIGPc23m1GFs9Gt3kzTl5O.jpg,"Cecilia, uma jovem religiosa, se torna freira em um convento isolado na região rural italiana. Após uma gravidez misteriosa, Cecilia é atormentada por forças perversas, enquanto confronta segredos sombrios e horrores do convento."
